,listing_id,title,make,model,type_of_vehicle,category,transmission,fuel_type
10481,1027871,Porsche Macan 2.0A PDK,porsche,macan,suv,"parf car, premium ad car",auto,unknown
10482,1005631,Citroen C4 Picasso Diesel 1.6A e-HDi,citroen,c4,mpv,"parf car, premium ad car",auto,diesel
10483,1020989,MINI Cooper S Clubman 2.0A,mini,cooper,sports car,"parf car, low mileage car",auto,unknown
10484,1011671,BMW 2 Series 220i Coupe M-Sport Sunroof,bmw,220i,sports car,parf car,auto,unknown
10485,1010450,BMW 3 Series 316i,bmw,316i,luxury sedan,"parf car, premium ad car",auto,unknown
10486,1030856,Toyota Corolla Altis 1.6A Elegance,toyota,corolla,mid-sized sedan,parf car,auto,unknown
10487,1028110,Kia Cerato Forte 1.6A EX ,kia,cerato,mid-sized sedan,"coe car, premium ad car",auto,unknown
10488,974245,Toyota C-HR 1.2A Turbo Active ,toyota,c-hr,suv,"opc car, parf car, premium ad car, low mileage car",auto,unknown
10489,1010843,Volkswagen Touran 1.4A TSI Comfortline Sunroof,volkswagen,touran,mpv,"parf car, low mileage car",auto,unknown
10490,1022898,Jeep Gladiator 3.6A Overland,jeep,gladiator,truck,"almost new car, premium ad car, low mileage car",auto,petrol
10491,970373,Mitsubishi Lancer 1.5A GLX ,mitsubishi,lancer,mid-sized sedan,coe car,auto,unknown
10492,1028603,Kia Cerato K3 1.6A EX,kia,cerato,mid-sized sedan,"parf car, premium ad car",auto,unknown
10493,1021530,Toyota Rush 1.5A X ,toyota,rush,suv,coe car,auto,unknown
10494,1029966,Honda Freed 1.5A G,honda,freed,mpv,"parf car, almost new car, low mileage car",auto,unknown
10495,1028635,Toyota Alphard 2.5A S C-Package Moonroof,toyota,alphard,mpv,"parf car, almost new car, premium ad car, low mileage car",auto,unknown
10496,1025969,Honda Fit 1.3A G F-Package,undetermined,fit,hatchback,"parf car, premium ad car, low mileage car",auto,unknown
10497,1020805,Honda Shuttle 1.5A G LED,honda,shuttle,stationwagon,"parf car, premium ad car",auto,unknown
10498,1011592,Honda Jazz 1.3A L ,honda,jazz,hatchback,coe car,auto,unknown
10499,1001883,Porsche 911 Carrera Coupe 3.0A PDK,porsche,911,sports car,"parf car, rare & exotic, low mileage car",auto,unknown
10500,1012944,Audi A3 Sportback 1.0A TFSI S-tronic,audi,a3,hatchback,"parf car, almost new car, premium ad car",auto,unknown
10501,1030154,Mercedes-Benz E-Class E250,mercedes-benz,e250,luxury sedan,parf car,auto,unknown
10502,961845,Mitsubishi Evolution 10 GSR SST ,mitsubishi,evolution,sports car,"coe car, premium ad car",auto,unknown
10503,1028312,Honda Civic 1.6A VTi ,undetermined,civic,mid-sized sedan,coe car,auto,unknown
10504,1018992,Volvo XC40 T4 Momentum,volvo,xc40,suv,"parf car, premium ad car",auto,unknown
10505,1006270,Hyundai Avante 1.6A GLS,undetermined,avante,mid-sized sedan,"parf car, low mileage car",auto,unknown
10506,1017950,Toyota Corolla Altis 1.6A ,undetermined,corolla,mid-sized sedan,coe car,auto,unknown
10507,1031053,Suzuki Every ,suzuki,every,van,coe car,auto,petrol
10508,1017028,Mercedes-Benz B-Class B200 Progressive,mercedes-benz,b200,hatchback,parf car,auto,unknown
10509,1028492,Subaru XV 1.6i-S,subaru,xv,suv,parf car,auto,unknown
10510,1024073,BMW M Series M135i 3DR ,bmw,m135i,sports car,"coe car, premium ad car",auto,unknown
10511,995347,Subaru Impreza WRX 5D 2.5M STI ,subaru,impreza,sports car,"coe car, premium ad car",manual,unknown
10512,1012431,Mazda 2 HB 1.5A,mazda,2,hatchback,parf car,auto,unknown
10513,974643,Mitsubishi Fuso Canter FEB21,mitsubishi,fuso,truck,premium ad car,manual,diesel
10514,1005558,Honda City 1.5A SV,honda,city,mid-sized sedan,"parf car, consignment car, sgcarmart warranty cars",auto,unknown
10515,1028329,Kia Cerato Forte 1.6A EX,kia,cerato,mid-sized sedan,"parf car, sgcarmart warranty cars",auto,unknown
10516,1026126,Nissan NV200 1.6A,nissan,nv200,van,"almost new car, premium ad car",auto,petrol
10517,1009239,Volkswagen Kombi 234 ,volkswagen,kombi,others,"coe car, rare & exotic, premium ad car, vintage cars",auto,unknown
10518,1027057,Mercedes-Benz GLA-Class GLA180,mercedes-benz,gla180,suv,"parf car, premium ad car, low mileage car",auto,unknown
10519,1027483,Mercedes-Benz CLA-Class CLA180,mercedes-benz,cla180,luxury sedan,parf car,auto,unknown
10520,1024511,Mercedes-Benz E-Class E200 Avantgarde,mercedes-benz,e200,luxury sedan,"parf car, low mileage car",auto,unknown
10521,1011013,Mercedes-Benz E-Class E250 CGI Coupe ,mercedes-benz,coupe,sports car,coe car,auto,unknown
10522,1030087,Subaru Forester 2.0i-L Sunroof,subaru,forester,suv,parf car,auto,unknown
10523,1022795,BMW 3 Series 316i,bmw,316i,luxury sedan,"parf car, premium ad car",auto,unknown
10524,942777,Honda Fit 1.3A GF,honda,fit,hatchback,parf car,auto,unknown
10525,1017171,Honda Fit 1.3A G F-Package,honda,fit,hatchback,parf car,auto,unknown
10526,988566,Mercedes-Benz S-Class S63L AMG Executive,mercedes-benz,amg,sports car,"parf car, rare & exotic, low mileage car",auto,unknown
10527,1030587,BMW 2 Series 216i Gran Tourer Luxury,bmw,216i,mpv,parf car,auto,unknown
10528,1020626,Mitsubishi Lancer EX 1.5A Sports ,mitsubishi,lancer,mid-sized sedan,"coe car, low mileage car",auto,unknown
10529,998708,Honda Freed Hybrid 1.5A G 7-Seater Honda Sensing,honda,freed,mpv,"parf car, premium ad car, hybrid cars",auto,petrol-electric
10530,1017852,Mercedes-Benz C-Class C200 ,mercedes-benz,c200,luxury sedan,coe car,auto,unknown
10531,976068,Toyota Camry Hybrid 2.5A Ascent,toyota,camry,luxury sedan,"parf car, almost new car, premium ad car, hybrid cars",auto,petrol-electric
10532,1016912,Volvo S80 T5,volvo,s80,luxury sedan,"parf car, direct owner sale",auto,unknown
10533,1030399,Subaru Forester 2.0i-L Sunroof,subaru,forester,suv,"parf car, premium ad car",auto,unknown
10534,1019878,Honda Vezel 1.5A X,honda,vezel,suv,parf car,auto,unknown
10535,1005754,Hyundai Elantra 1.6A GLS Elite,hyundai,elantra,mid-sized sedan,parf car,auto,unknown
10536,1003130,Nissan NV200 1.6A DX,nissan,nv200,van,"almost new car, premium ad car",auto,petrol
10537,1018834,Lotus Europa S 2.0M ,lotus,europa,sports car,"coe car, low mileage car",manual,unknown
10538,1018685,BMW 3 Series 325i Convertible ,bmw,325i,sports car,"imported used vehicle, coe car, low mileage car",auto,unknown
10539,1001967,Honda Shuttle Hybrid 1.5A,honda,shuttle,stationwagon,"parf car, hybrid cars",auto,petrol-electric
10540,1019454,Honda Shuttle Hybrid 1.5A,undetermined,shuttle,stationwagon,"parf car, almost new car, hybrid cars",auto,petrol-electric
10541,1026942,Nissan Qashqai 1.2A DIG-T ,nissan,qashqai,suv,"opc car, parf car",auto,unknown
10542,1028359,Nissan March 1.4E ,nissan,march,hatchback,"coe car, premium ad car",auto,unknown
10543,979864,Nissan X-Trail 2.0A Premium 7-Seater Sunroof,nissan,x-trail,suv,"parf car, direct owner sale, almost new car",auto,unknown
10544,982514,Mitsubishi Triton L200 Double-Cab 2.5A,mitsubishi,triton,truck,-,auto,diesel
10545,1006199,Mercedes-Benz E-Class E200 Mild Hybrid AMG Line,mercedes-benz,amg,luxury sedan,"parf car, almost new car, premium ad car",auto,unknown
10546,1014539,Volkswagen Golf 1.4A TSI Highline Sunroof,undetermined,golf,hatchback,"parf car, premium ad car",auto,unknown
10547,1002338,Mitsubishi Lancer 1.6M GLX ,undetermined,lancer,mid-sized sedan,"coe car, premium ad car",manual,unknown
10548,1025256,Honda Fit 1.3A ,honda,fit,hatchback,"coe car, consignment car",auto,unknown
10549,1004644,Porsche Cayman 2.7A Tip ,porsche,cayman,sports car,"coe car, premium ad car, low mileage car",auto,unknown
10550,1020056,Porsche Macan S 3.0A PDK,porsche,macan,suv,"parf car, premium ad car",auto,unknown
10551,1022422,Hyundai i30 1.4A T-GDi DCT Turbo,hyundai,i30,hatchback,"parf car, direct owner sale",auto,unknown
10552,1005957,Toyota Estima 2.4A ,toyota,estima,mpv,"coe car, direct owner sale",auto,unknown
10553,1019712,Toyota Harrier 2.0A Premium Panoramic,toyota,harrier,suv,parf car,auto,unknown
10554,1017242,Honda Fit 1.3A G F-Package,honda,fit,hatchback,"parf car, premium ad car",auto,unknown
10555,1025351,Honda Civic 1.6A VTi ,undetermined,civic,mid-sized sedan,coe car,auto,unknown
10556,1015370,Nissan NV200 1.5M,nissan,nv200,van,-,manual,diesel
10557,1027963,Infiniti Q50 2.0T Premium,infiniti,q50,luxury sedan,"parf car, premium ad car",auto,unknown
10558,994964,Toyota Camry 2.4A G ,toyota,camry,luxury sedan,coe car,auto,unknown
10559,1007457,Toyota C-HR Hybrid 1.8A S,toyota,c-hr,suv,"parf car, premium ad car, low mileage car, hybrid cars",auto,petrol-electric
10560,1021320,Porsche Panamera 4 3.6A PDK ,porsche,panamera,sports car,coe car,auto,unknown
10561,1019367,Toyota Probox 1.5A ,toyota,probox,van,"coe car, direct owner sale",auto,petrol
10562,1022008,Mercedes-Benz A-Class Saloon A200 Progressive,mercedes-benz,a200,luxury sedan,parf car,auto,unknown
10563,1018360,Toyota Corolla Altis 1.6A,undetermined,corolla,mid-sized sedan,parf car,auto,unknown
10564,1018399,Honda Fit 1.3A GF ,undetermined,fit,hatchback,coe car,auto,unknown
10565,1025191,Nissan Cabstar G ,nissan,cabstar,truck,coe car,manual,diesel
10566,997538,SEAT Toledo 1.4A TSI DSG Style,seat,toledo,mid-sized sedan,"parf car, almost new car",auto,unknown
10567,1016283,Volkswagen Polo GP 1.2A TSI Sunroof,volkswagen,polo,hatchback,"parf car, premium ad car",auto,unknown
10568,1019805,Lexus GS300,lexus,gs,luxury sedan,parf car,auto,unknown
10569,1029193,Hyundai Avante 1.6A S,undetermined,avante,mid-sized sedan,"parf car, almost new car, low mileage car",auto,unknown
10570,1012486,Kia Cerato Forte 1.6A SX ,kia,cerato,mid-sized sedan,coe car,auto,unknown
10571,1030607,Mercedes-Benz E-Class E220d Sunroof,mercedes-benz,e220,luxury sedan,parf car,auto,diesel
10572,995158,Subaru Forester 2.0i-L Sunroof,subaru,forester,suv,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
10573,1021286,Honda Vezel Hybrid 1.5A X Honda Sensing,honda,vezel,suv,"parf car, consignment car, hybrid cars",auto,petrol-electric
10574,1023659,Audi A3 Sedan 1.0A TFSI S-tronic,audi,a3,luxury sedan,"parf car, premium ad car",auto,unknown
10575,1002085,Toyota Wish 1.8A X,toyota,wish,mpv,"parf car, low mileage car",auto,unknown
10576,1004728,Lexus NX Turbo NX200t F Sport,lexus,nx,suv,parf car,auto,unknown
10577,1024961,Mercedes-Benz C-Class C180 Avantgarde,mercedes-benz,c180,luxury sedan,"parf car, premium ad car",auto,unknown
10578,996797,Toyota Alphard 2.4A ,toyota,alphard,mpv,coe car,auto,unknown
10579,1003396,Kia Carens Diesel 1.7A SX,kia,carens,mpv,"parf car, premium ad car",auto,diesel
10580,1010611,Mercedes-Benz C-Class C200 Mild Hybrid AMG Line,mercedes-benz,amg,luxury sedan,"parf car, hybrid cars",auto,petrol-electric
10581,1023091,Honda Accord 2.4A,honda,accord,luxury sedan,"parf car, direct owner sale",auto,unknown
10582,1021975,Toyota Sienta Hybrid 1.5A G LED Toyota Safety Sense,toyota,sienta,mpv,"parf car, premium ad car, hybrid cars, sgcarmart warranty cars",auto,petrol-electric
10583,853945,Lotus Esprit Turbo ,lotus,esprit,sports car,"coe car, premium ad car",manual,unknown
10584,1021611,Honda City 1.5A ,honda,city,mid-sized sedan,coe car,auto,unknown
10585,1023566,Toyota Premio 1.5A F ,toyota,premio,mid-sized sedan,"coe car, consignment car",auto,unknown
10586,1030156,Toyota Wish 1.8A ,toyota,wish,mpv,coe car,auto,unknown
10587,1017956,BMW 2 Series 216i Gran Tourer Luxury,bmw,216i,mpv,"parf car, almost new car, premium ad car",auto,unknown
10588,1012731,Peugeot Partner 1.6A HDi LWB,peugeot,partner,van,premium ad car,auto,diesel
10589,992192,Daihatsu Terios 7 ,daihatsu,terios,suv,"coe car, premium ad car, low mileage car",manual,unknown
10590,993301,Fiat Doblo Cargo Maxi 1.6A Multijet Glaze,fiat,doblo,van,premium ad car,auto,diesel
10591,990620,Honda Civic 1.8A VTi-S ,undetermined,civic,mid-sized sedan,"coe car, premium ad car, low mileage car",auto,unknown
10592,1000152,Mercedes-Benz B-Class B180 Style,mercedes-benz,b180,hatchback,parf car,auto,unknown
10593,1000516,Audi A3 Sedan 1.4A TFSI Ambiente,audi,a3,luxury sedan,parf car,auto,unknown
10594,989994,Nissan NV350 2.5M,nissan,nv350,van,-,manual,diesel
10595,1023635,BMW 5 Series 520i Highline,bmw,520i,luxury sedan,"parf car, low mileage car",auto,unknown
10596,1027100,Volkswagen Golf Sport 1.4A TSI ,undetermined,golf,hatchback,"coe car, premium ad car",auto,unknown
10597,1024908,Kia Cerato Forte 1.6A EX ,kia,cerato,mid-sized sedan,"coe car, consignment car",auto,unknown
10598,1008062,Mercedes-Benz E-Class E300 Coupe AMG Line,undetermined,amg,sports car,"parf car, low mileage car",auto,unknown
10599,1026171,Volkswagen Golf 1.2A TSI,volkswagen,golf,hatchback,parf car,auto,unknown
10600,1003052,Hyundai Avante 1.6A GLS,undetermined,avante,mid-sized sedan,"parf car, premium ad car",auto,unknown
10601,1029603,Honda Jazz 1.3A,undetermined,jazz,hatchback,"parf car, premium ad car",auto,unknown
10602,1016372,Mercedes-Benz CLA-Class CLA200,mercedes-benz,cla200,luxury sedan,"parf car, low mileage car",auto,unknown
10603,989303,Mercedes-Benz C-Class C180K,mercedes-benz,c180,luxury sedan,"parf car, premium ad car",auto,unknown
10604,1014783,Mercedes-Benz E-Class E250 CGI Coupe ,mercedes-benz,coupe,sports car,coe car,auto,unknown
10605,1027226,Mitsubishi Lancer 1.6M GLX ,mitsubishi,lancer,mid-sized sedan,"coe car, premium ad car",manual,unknown
10606,1021115,Toyota C-HR 1.2A Turbo Active,toyota,c-hr,suv,parf car,auto,unknown
10607,1015875,Suzuki Every Turbo,suzuki,every,van,"almost new car, premium ad car",auto,petrol
10608,999624,Kia Cerato Forte 1.6A SX ,kia,cerato,mid-sized sedan,"coe car, premium ad car, low mileage car",auto,unknown
10609,1013931,Toyota Corolla Altis 1.6A ,undetermined,corolla,mid-sized sedan,coe car,auto,unknown
10610,1000040,Honda Odyssey 2.4A Sunroof ,honda,odyssey,mpv,"coe car, direct owner sale",auto,unknown
10611,1003259,Honda Vezel 1.5A RS,undetermined,vezel,suv,parf car,auto,unknown
10612,1024034,Chevrolet Malibu 2.4A,chevrolet,malibu,luxury sedan,"parf car, premium ad car",auto,unknown
10613,1018018,Mazda CX-3 2.0A Standard,mazda,2,suv,"parf car, premium ad car",auto,unknown
10614,1017969,Honda Jazz 1.5A RS,honda,jazz,hatchback,"parf car, premium ad car",auto,unknown
10615,1026336,Mercedes-Benz CLA-Class CLA180,mercedes-benz,cla180,luxury sedan,parf car,auto,unknown
10616,1025814,Honda Stream 1.8A RSZ ,undetermined,stream,mpv,coe car,auto,unknown
10617,1011741,Mercedes-Benz E-Class E200 Edition E Sunroof,mercedes-benz,e200,luxury sedan,parf car,auto,unknown
10618,1025893,Honda Civic 1.8M VTi-S ,honda,civic,mid-sized sedan,coe car,manual,unknown
10619,1002887,Mercedes-Benz S-Class S400L Hybrid ,mercedes-benz,s400l,luxury sedan,"coe car, direct owner sale, hybrid cars",auto,petrol-electric
10620,1028811,BMW 5 Series 523i ,bmw,523i,luxury sedan,"coe car, premium ad car, low mileage car",auto,unknown
10621,1019415,Honda CR-V 2.4A Sunroof,honda,cr-v,suv,"parf car, premium ad car",auto,unknown
10622,1026772,Toyota Townace 1.5A,toyota,townace,van,"almost new car, premium ad car",auto,petrol
10623,1025992,Toyota Sienta 1.5A G,toyota,sienta,mpv,"parf car, low mileage car",auto,unknown
10624,1025025,BMW 5 Series 523i ,bmw,523i,luxury sedan,coe car,auto,unknown
10625,1028927,BMW X5 xDrive40i xLine 7-Seater,bmw,x5,suv,"parf car, rare & exotic, almost new car",auto,unknown
10626,1028559,Lexus RX Turbo RX200t Luxury Sunroof,lexus,rx,suv,"parf car, low mileage car",auto,unknown
10627,1029439,Lexus GS450h Hybrid F Sport,lexus,gs,luxury sedan,"parf car, premium ad car, hybrid cars",auto,petrol-electric
10628,1025143,Audi S5 Coupe 4.2A FSI Quattro ,audi,s5,sports car,"coe car, consignment car",auto,unknown
10629,970671,Mitsubishi Fuso Canter FEA01,mitsubishi,fuso,truck,-,manual,diesel
10630,1025636,Lexus IS250 ,lexus,is,luxury sedan,coe car,auto,unknown
10631,1009689,Skoda Kodiaq 1.4A TSI Ambition Plus ,skoda,kodiaq,suv,"opc car, parf car, premium ad car",auto,unknown
10632,1028844,Toyota Corolla Altis 1.6A Classic,undetermined,corolla,mid-sized sedan,"parf car, low mileage car",auto,unknown
10633,1030422,Volvo XC60 T5 2.0A,volvo,xc60,suv,"parf car, direct owner sale",auto,unknown
10634,1019154,Mercedes-Benz C-Class C180 Avantgarde,mercedes-benz,c180,luxury sedan,"parf car, premium ad car",auto,unknown
10635,1014342,Porsche Cayenne Hybrid S 3.0A Tip ,porsche,cayenne,suv,"coe car, hybrid cars",auto,petrol-electric
10636,1012865,Mercedes-Benz E-Class E200 Avantgarde,mercedes-benz,e200,luxury sedan,"parf car, low mileage car",auto,unknown
10637,1010609,Honda Accord Euro R 2.0M ,honda,accord,sports car,coe car,manual,unknown
10638,1017793,Mercedes-Benz CLA-Class CLA180,mercedes-benz,cla180,luxury sedan,parf car,auto,unknown
10639,1027418,Honda Vezel 1.5A X,honda,vezel,suv,parf car,auto,unknown
10640,997312,Lexus ES250 Luxury,lexus,es,luxury sedan,"parf car, premium ad car",auto,unknown
10641,1020319,Toyota Corolla Altis 1.6A,toyota,corolla,mid-sized sedan,parf car,auto,unknown
10642,996079,Porsche Panamera 3.6A PDK ,porsche,panamera,sports car,"coe car, premium ad car",auto,unknown
10643,1030030,Kia Cerato Forte 1.6A EX ,kia,cerato,mid-sized sedan,"coe car, premium ad car, low mileage car",auto,unknown
10644,954205,Maserati Levante GranLusso 3.0A,maserati,levante,suv,"imported used vehicle, coe car, rare & exotic, low mileage car",auto,unknown
10645,985311,Suzuki Swift Sport 1.6A ,suzuki,swift,hatchback,"coe car, consignment car",auto,unknown
10646,1000995,Toyota Hiace 3.0M DX,undetermined,hiace,bus/mini bus,premium ad car,manual,diesel
10647,1023931,Hyundai i30 Wagon 1.6A Sunroof ,hyundai,i30,stationwagon,coe car,auto,unknown
10648,1024863,Mazda 3 1.5A Deluxe,mazda,3,mid-sized sedan,"parf car, sgcarmart warranty cars",auto,unknown
10649,1025850,Nissan NV200 1.5M,nissan,nv200,van,premium ad car,manual,diesel
10650,1024634,BMW 2 Series 216d Gran Tourer Luxury,bmw,216d,mpv,parf car,auto,diesel
10651,1003845,Toyota Hiace 2.8A DX,toyota,hiace,van,almost new car,auto,diesel
10652,1028053,BMW 3 Series 318i ,bmw,318i,luxury sedan,coe car,auto,unknown
10653,998302,Toyota Corolla Altis 1.6A Elegance ,undetermined,corolla,mid-sized sedan,coe car,auto,unknown
10654,1030659,Mazda 5 2.0A Sunroof,mazda,2,mpv,parf car,auto,unknown
10655,954751,Toyota Previa 2.4A ,toyota,previa,mpv,coe car,auto,unknown
10656,969197,BMW 7 Series 740Li M-Sport,bmw,740li,luxury sedan,"parf car, premium ad car, low mileage car",auto,unknown
10657,1006089,Toyota Dyna 150 3.0M ,toyota,dyna,truck,"coe car, premium ad car",manual,diesel
10658,1024118,Toyota Camry 2.5A,toyota,camry,luxury sedan,parf car,auto,unknown
10659,973009,Volkswagen Polo 1.0A TSI Comfortline ,volkswagen,polo,hatchback,"opc car, parf car, premium ad car, low mileage car",auto,unknown
10660,1024598,Mercedes-Benz S-Class S320L,mercedes-benz,s320l,luxury sedan,parf car,auto,unknown
10661,1029357,Toyota Hiace 3.0M,undetermined,hiace,van,-,manual,diesel
10662,1015739,Nissan NV200 1.5M,nissan,nv200,van,premium ad car,manual,diesel
10663,935147,Ford Ranger Raptor Double-Cab 2.0A EcoBlue,ford,ranger,truck,"imported used vehicle, coe car, low mileage car",auto,diesel
10664,1029502,Honda Freed Hybrid 1.5A G,honda,freed,mpv,"parf car, hybrid cars",auto,petrol-electric
10665,1004690,Mercedes-Benz C-Class C180 Coupe,mercedes-benz,c180,sports car,"parf car, premium ad car",auto,unknown
10666,1002268,Mercedes-Benz CLA-Class CLA180 Urban,mercedes-benz,cla180,luxury sedan,"parf car, premium ad car",auto,unknown
10667,1006450,Toyota Estima 2.4A Aeras Premium Moonroof,undetermined,estima,mpv,"parf car, premium ad car",auto,unknown
10668,995537,Mitsubishi Fuso Canter FEB21,undetermined,fuso,truck,almost new car,manual,diesel
10669,1027845,Mercedes-Benz GLA-Class GLA180,mercedes-benz,gla180,suv,"parf car, premium ad car",auto,unknown
